ID	Cusps	OPC
2820	1	10.500000
7370	0	8.500000
3095	14	72.750000
5643	1	19.625000
9445	0	8.500000
4501	54	669.500000
7636	14	87.750000
5266	0	11.750000
2956	1	11.250000
8498	1	9.500000
6924	1	15.750000
5179	0	2.250000
6821	1	19.250000
6419	6	155.875000
1916	0	12.000000
2089	0	5.500000
1472	19	242.000000
2628	1	8.500000
7521	0	9.500000
5682	1	9.500000
2437	0	12.500000
5026	1	13.750000
6459	1	9.500000
566	0	8.375000
4739	0	11.750000
4508	0	12.000000
3724	0	2.250000
4285	1	13.000000
4090	1	9.250000
2961	1	13.000000
6551	17	195.000000
1295	1	10.500000
5145	1	10.500000
5607	1	10.500000
8367	1	11.000000
6623	0	4.500000
4676	1	9.000000
1423	0	6.000000
5747	1	10.500000
4839	0	8.250000
1272	0	10.375000
5927	3	92.750000
3425	1	10.500000
5486	1	9.000000
8698	1	10.500000
9498	1	10.500000
954	28	259.000000
1266	1	9.500000
4001	0	11.750000
7981	14	96.875000
5660	0	8.250000
890	0	5.500000
2518	2	20.250000
4510	1	8.500000
4856	1	8.375000
4186	0	24.500000
1422	0	12.000000
8744	0	12.000000
9298	0	2.250000
8542	1	12.500000
5094	1	9.250000
6568	0	2.250000
2925	0	9.500000
3320	1	20.000000
4700	1	10.750000
6527	1	8.500000
477	1	9.750000
9086	0	8.250000
3487	55	474.625000
6849	20	314.875000
9571	1	8.500000
9209	1	11.000000
9222	1	8.500000
9869	1	10.500000
3693	1	14.500000
700	0	4.500000
9864	0	3.750000
2736	0	10.000000
1250	2	27.375000
3031	1	11.375000
1456	1	9.000000
9745	0	11.500000
6219	1	29.625000
8945	0	10.500000
62	1	10.500000
6541	1	7.750000
3881	1	9.000000
9700	0	10.000000
546	1	19.250000
1312	0	9.500000
575	0	11.500000
4061	1	8.500000
5731	1	10.500000
2157	1	10.250000
1206	1	10.500000
2515	1	11.000000
1752	0	8.250000
6132	1	24.000000
2680	1	13.500000
7437	13	82.250000
7044	0	4.500000
3183	0	2.250000
1246	0	10.875000
9828	0	11.875000
7647	1	10.000000
2830	1	11.000000
7049	1	10.500000
330	0	12.000000
9332	0	2.250000
2200	1	10.500000
7613	1	21.625000
3859	1	9.500000
4785	1	9.500000
9572	1	8.500000
7927	1	9.500000
8375	0	2.500000
7616	0	8.500000
4362	1	9.250000
3665	1	10.500000
7710	0	2.250000
4188	1	9.500000
2683	1	9.000000
522	0	8.500000
2945	7	80.500000
6031	0	8.500000
283	0	9.000000
7362	0	5.500000
4457	0	9.750000
6661	121	1197.375000
4219	28	228.750000
1682	1	10.500000
2665	0	2.250000
5394	0	9.500000
2452	1	8.500000
8202	1	96.625000
938	1	29.750000
9701	0	10.250000
6816	1	19.500000
9540	1	20.375000
4033	0	11.875000
5623	0	51.625000
9544	0	9.000000
6673	1	11.000000
7769	1	6.000000
5324	0	5.000000
8505	1	12.500000
5021	1	36.250000
9049	1	95.875000
5103	1	31.500000
9901	1	10.500000
7468	1	10.000000
2140	1	10.500000
8727	0	11.500000
4805	0	11.250000
5514	1	9.500000
3391	1	10.500000
9717	1	10.500000
681	0	12.000000
618	0	11.000000
3491	0	12.750000
4278	53	589.625000
6211	1	10.250000
4850	1	29.250000
2940	1	10.250000
8845	0	5.500000
