ID	Cusps	OPC
674	0	9.500000
675	1	24.875000
676	0	3.750000
677	27	225.250000
678	1	9.500000
679	1	11.250000
680	0	8.250000
681	0	12.000000
682	0	8.750000
683	0	9.500000
684	0	5.000000
685	1	8.500000
687	2	22.250000
688	1	10.500000
689	7	192.875000
690	0	9.500000
691	1	10.500000
692	1	60.750000
693	0	9.500000
694	0	8.500000
695	1	10.500000
696	0	11.500000
697	43	296.500000
698	1	18.500000
699	0	12.000000
700	0	4.500000
701	0	12.000000
702	1	10.500000
703	1	15.000000
704	0	8.500000
705	0	10.500000
706	1	10.250000
707	3	53.875000
708	0	11.000000
709	1	11.750000
710	0	11.750000
712	1	8.375000
713	2	55.125000
714	37	300.750000
715	0	4.500000
716	1	10.250000
717	0	12.000000
718	1	21.500000
719	1	10.500000
720	0	12.000000
721	0	11.500000
722	6	243.875000
723	2	29.000000
724	0	2.250000
725	0	12.000000
727	0	12.000000
728	0	9.500000
729	0	2.250000
730	1	9.500000
731	1	11.250000
732	0	4.500000
733	0	8.125000
734	1	18.250000
735	12	243.375000
736	1	13.250000
738	0	8.500000
739	1	9.500000
740	1	8.750000
741	0	10.500000
742	1	8.500000
743	1	54.000000
744	5	119.625000
745	1	20.750000
746	1	98.375000
747	0	3.750000
748	1	13.750000
749	0	9.250000
750	1	17.500000
751	0	11.000000
752	0	9.500000
753	14	234.000000
754	9	120.375000
755	0	22.000000
756	0	10.250000
757	1	9.500000
758	0	9.500000
759	1	11.500000
760	0	3.250000
761	0	9.500000
762	1	11.000000
763	0	12.000000
764	0	2.500000
765	0	12.000000
766	1	8.500000
767	0	8.375000
768	0	8.500000
769	1	10.500000
770	0	9.500000
771	0	3.750000
772	1	8.500000
773	0	9.500000
774	1	8.500000
775	0	3.250000
776	1	13.000000
777	0	9.250000
778	0	11.250000
779	1	11.250000
780	0	2.750000
781	1	9.500000
782	0	8.500000
783	0	11.750000
784	0	2.250000
785	1	8.250000
786	1	9.500000
787	1	10.500000
788	1	8.500000
789	1	8.500000
790	1	13.750000
791	1	24.125000
792	1	10.500000
793	4	122.000000
794	0	8.500000
795	1	8.500000
796	0	9.500000
797	0	61.125000
798	0	12.000000
799	1	9.250000
800	1	8.500000
801	1	8.500000
802	0	8.000000
803	1	102.000000
804	1	11.750000
805	0	12.000000
806	1	17.000000
807	0	10.500000
808	1	10.500000
809	3	152.250000
810	1	9.250000
811	0	21.250000
812	0	12.000000
813	1	8.500000
814	7	82.750000
815	1	10.000000
816	1	14.000000
817	1	8.500000
818	0	9.500000
819	1	9.000000
820	1	14.000000
821	1	10.500000
822	1	8.500000
823	5	127.500000
824	1	19.125000
825	1	10.375000
826	0	12.000000
827	1	11.500000
828	1	9.500000
829	0	12.000000
830	1	8.500000
831	0	12.000000
832	1	9.750000
833	1	9.000000
834	1	8.500000
835	1	8.250000
836	1	10.500000
837	0	11.000000
838	28	288.500000
839	1	9.250000
840	0	3.250000
841	0	12.000000
842	1	33.750000
843	1	10.500000
844	0	10.500000
845	1	12.000000
846	1	10.500000
847	1	9.250000
848	0	12.000000
849	1	33.375000
850	0	2.250000
851	0	2.250000
852	0	8.250000
853	2	35.375000
854	1	10.250000
855	0	9.500000
856	9	134.500000
857	0	10.500000
858	1	10.500000
859	1	9.500000
860	1	11.625000
861	1	12.000000
862	17	208.000000
863	12	202.375000
864	0	8.500000
865	0	9.250000
866	1	10.750000
867	0	11.375000
868	1	18.125000
869	0	12.000000
870	0	8.500000
871	1	10.500000
872	0	9.250000
873	0	9.750000
874	16	197.750000
875	0	10.250000
876	0	9.750000
877	0	9.500000
878	26	232.875000
879	0	9.500000
880	0	12.000000
881	0	11.875000
882	0	4.500000
883	1	8.250000
884	0	11.750000
885	5	59.125000
886	1	9.500000
887	0	9.500000
888	0	8.500000
889	1	7.250000
890	0	5.500000
891	0	10.500000
892	0	4.500000
893	1	11.625000
894	0	9.500000
895	0	12.000000
896	0	11.875000
897	0	12.000000
898	0	8.500000
899	15	271.500000
900	0	9.500000
901	1	10.500000
902	0	9.250000
903	1	10.250000
904	1	9.250000
905	0	12.750000
906	1	345.875000
907	0	6.250000
908	1	10.000000
909	0	4.500000
910	0	9.375000
911	1	8.500000
912	73	769.000000
913	0	8.250000
914	20	203.375000
915	1	10.375000
916	1	10.500000
917	1	10.500000
918	0	9.000000
919	1	11.500000
920	1	9.500000
921	0	8.250000
922	0	10.500000
923	0	3.250000
924	1	9.500000
925	1	10.500000
926	1	21.250000
927	0	11.500000
928	0	12.000000
929	0	12.000000
930	1	44.250000
931	1	10.500000
932	0	10.500000
933	1	10.250000
934	0	11.250000
935	1	9.500000
936	0	11.750000
937	1	10.375000
938	1	29.750000
939	0	29.875000
940	0	12.000000
941	1	10.375000
942	1	10.000000
943	1	10.250000
944	2	43.250000
945	1	10.500000
946	0	11.500000
947	1	10.500000
948	0	9.750000
949	0	10.000000
950	1	14.250000
951	0	12.000000
952	1	13.500000
953	0	8.500000
954	28	259.000000
955	0	8.500000
956	0	2.250000
957	1	9.000000
958	1	11.750000
959	0	9.500000
960	1	30.500000
961	1	9.000000
962	0	12.000000
963	0	9.500000
964	1	23.000000
965	1	11.250000
966	1	10.500000
967	0	8.500000
968	0	11.375000
969	0	8.500000
970	0	11.750000
971	1	10.500000
972	0	2.250000
973	15	174.625000
974	1	19.500000
975	9	99.125000
976	1	10.125000
977	1	15.500000
978	1	11.000000
979	0	12.000000
980	72	730.500000
981	0	8.750000
982	4	87.250000
983	1	13.000000
984	3	100.250000
985	1	14.375000
986	0	5.500000
987	0	12.000000
988	0	11.750000
989	0	5.750000
990	3	118.875000
991	0	8.500000
992	1	12.000000
993	1	10.500000
994	1	10.250000
995	1	10.500000
996	9	92.125000
997	1	8.750000
998	0	4.500000
999	63	782.375000
1000	0	9.125000
1001	1	23.500000
1002	1	8.500000
1003	1	10.000000
1004	0	8.250000
1005	1	10.500000
1006	1	10.500000
1007	1	8.500000
1008	0	3.250000
1009	1	9.500000
1010	1	10.500000
1011	1	8.500000
1012	0	8.750000
1013	0	10.500000
1014	1	10.375000
1015	0	9.500000
1016	1	9.500000
1017	1	9.500000
1018	0	7.750000
1019	1	9.250000
1020	0	11.750000
1021	0	2.250000
1022	1	10.500000
1023	1	13.500000
1024	0	2.750000
1025	1	13.000000
1026	10	84.625000
1027	1	13.000000
1028	1	11.000000
1029	1	10.250000
